Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Precipitation,Visibility,Cloud Cover,month,year,season,is_festival,is_extreme_heat,temp_anomaly,is_synthetic
28.94,14.33,41.09,29.33,6.9,0,5.6,53.6,11,2016,1,0,0,3.69,0
23,15.44,62.52,24.62,5.8,0,4.9,69.9,11,2016,1,0,0,-2.25,0
28.22,16.17,48.18,29.94,9.2,0,5.4,52.5,11,2016,1,0,0,2.97,0
26.22,17.89,61.03,30.11,23,0,5.2,61.1,11,2016,1,0,0,0.97,0
27.67,17.5,54.36,29.39,5.9,0,6.2,50.1,11,2016,1,0,0,2.42,0
25.33,17.39,62.07,28.06,9.1,0,6.2,40.5,11,2016,1,0,0,0.08,0
28.33,15.44,45.68,29.67,11.3,0,6.2,53.3,11,2016,1,0,0,3.08,0
27.44,16.06,51.3,29.94,11.4,0,6.2,51.6,11,2016,1,1,0,2.19,0
25.39,17.33,62.16,28.28,13.7,0,3.7,59.9,11,2016,1,1,0,0.14,0
28.5,15.33,44.72,29.06,11.4,0,5.9,55,11,2016,1,1,0,3.25,0
22.61,16.56,69.09,23.95,9.1,0,2.5,58.2,11,2016,1,1,0,-2.64,0
27.28,13.44,42.91,28.22,11.3,0,4.7,38.6,11,2016,1,1,0,2.03,0
25.83,12.06,44.44,27.33,11.3,0,5.1,34.5,11,2016,1,0,0,0.58,0
27,9.83,34.06,27.17,10.1,0,6.2,40,11,2016,1,0,0,1.75,0
23.28,16.22,65.79,24.59,6.9,0,4.2,33.5,11,2016,1,0,0,-1.97,0
28.61,12.22,36.67,28.83,9,0,5.6,31.5,11,2016,1,0,0,3.36,0
26.17,7.56,32.45,27.72,12.6,0,5.9,52.6,11,2016,1,0,0,0.92,0
26.22,5.56,28.35,28.17,7.1,0,6,12.5,11,2016,1,0,0,0.97,0
29.17,3.17,19.2,28.17,6.9,0,6.2,45,11,2016,1,0,0,3.92,0
22.06,11.17,50.12,24.94,6.7,0,5.5,0.1,11,2016,1,0,0,-3.19,0
28.61,8,28.1,28.61,9.1,0,6.2,8,11,2016,1,0,0,3.36,0
25.83,10,40.64,28.22,9,0,4.1,16,11,2016,1,0,0,0.58,0
27.94,2.56,19.57,27.44,7,0,6.2,0,11,2016,1,0,0,2.69,0
22.78,6.67,37.63,24.98,11.4,0,5.3,2.5,11,2016,1,0,0,-2.47,0
28.94,2.39,18.25,28.28,9.2,0,6.2,29.3,11,2016,1,0,0,3.69,0
27.22,4.28,25.92,28.67,8.1,0,5.6,28.3,11,2016,1,0,0,1.97,0
26.22,7,32.1,27.78,5.1,0,5.3,24.2,11,2016,1,0,0,0.97,0
29.28,2.5,18.39,29.11,6.9,0,6.2,38.8,11,2016,1,0,0,4.03,0
21.72,10.89,51.67,24.88,6.3,0,2.6,38.7,11,2016,1,0,0,-3.53,0
29.78,6,22.77,29.39,9.3,0,5.8,41.5,11,2016,1,0,0,4.53,0
26.06,9,36.52,27.44,7,0,4.8,39.9,11,2016,1,0,0,0.81,0
26.94,3.67,22.44,26.78,4.7,0,6.2,69.8,11,2016,1,0,0,1.69,0
22.44,13.5,57.86,24.69,7,0,3.4,48.5,11,2016,1,0,0,-2.81,0
27.28,6.5,26.93,27.56,11.4,0,6.2,41.4,11,2016,1,0,0,2.03,0
24.11,11.72,46.55,25.43,9.2,0,5.8,56.7,12,2016,0,0,0,-0.22,0
21.94,18.89,83.87,21.5,11.4,0,3.7,86.1,12,2016,0,0,0,-2.39,0
23.28,19.39,79.46,23.51,11.3,0,5,90.8,12,2016,0,0,0,-1.05,0
20.5,19.11,91.69,18.36,11.3,0,3.1,93.3,12,2016,0,0,0,-3.83,0
22.56,19.39,82.35,22.37,11.3,0,5.7,80.7,12,2016,0,0,0,-1.77,0
25,17.06,62.84,28.33,9.1,0,5.4,57.4,12,2016,0,0,0,0.67,0
26.33,15.39,51.23,27.28,9.1,0,6.2,49.9,12,2016,0,0,0,2,0
24.61,17.61,65.38,25.62,11.3,0,6.2,54.9,12,2016,0,0,0,0.28,0
27.17,16.28,51.36,28.5,10.2,0,6.2,54.9,12,2016,0,0,0,2.84,0
24.56,13.89,53.3,27,9.2,0,4.6,55.6,12,2016,0,0,0,0.23,0
23.94,11.83,47.14,26.94,11.3,0,5.2,22.5,12,2016,0,0,0,-0.39,0
25.39,12.89,46.18,26.04,11.3,0,6.2,60,12,2016,0,0,0,1.06,0
21.17,16.94,76.94,22.19,6.9,0,2.8,29.9,12,2016,0,0,0,-3.16,0
26.33,14.61,48.88,27.78,9.1,0,6,53.1,12,2016,0,0,0,2,0
26.61,9.83,36,28,9.1,0,5.7,35.9,12,2016,0,0,0,2.28,0
27.61,7.39,27.85,26.89,6,0,6.2,49.9,12,2016,0,0,0,3.28,0
21.83,6.61,38.16,24.92,9.1,0,4.8,59.4,12,2016,0,0,0,-2.5,0
25.72,5.67,27.67,26.17,9.2,0,5.8,40.1,12,2016,0,0,0,1.39,0
25.11,8.28,35.84,27.06,8,0,5.4,37.5,12,2016,0,0,0,0.78,0
23.22,11.44,47.61,25.15,11.3,0,4,89.8,12,2016,0,0,0,-1.11,0
23.33,15.61,62.18,24.81,11.5,0,4.1,94.4,12,2016,0,0,0,-1,0
18.5,17.83,95.87,15.55,7.1,0,2.2,100,12,2016,0,0,0,-5.83,0
18.83,17.94,94.53,16.25,11.5,0.08,1.9,100,12,2016,0,0,0,-5.5,0
22.83,19.67,82.7,22.62,9.3,0,3.4,96.9,12,2016,0,0,0,-1.5,0
22.94,19.33,80.23,23.05,7,0,3.2,94.4,12,2016,0,0,0,-1.39,0
22.39,16.44,69.53,23.79,9.2,0,4.6,43.3,12,2016,0,0,0,-1.94,0
25.78,14.72,50.75,27.22,9.3,0,6.2,31.1,12,2016,0,0,0,1.45,0
22.78,17.78,74.42,23.54,10.3,0.01,4.8,69.3,12,2016,0,0,0,-1.55,0
24.33,16.61,63.58,27.44,10.2,0,5.3,30.8,12,2016,0,0,0,0,0
26.39,14.44,47.92,27.72,9.2,0,6.2,42.5,12,2016,0,0,0,2.06,0
21.78,15.17,66.46,23.86,8.9,0,2.5,21.3,12,2016,0,0,0,-2.55,0
26.61,12.17,40.92,28.11,11,0,5.9,21.2,12,2016,0,0,0,2.28,0
25.22,12.28,46.38,27.89,9.2,0,5.1,2.1,12,2016,0,0,0,0.89,0
27.17,10.17,34.56,27.17,6.9,0,6.2,10.1,12,2016,0,0,0,2.84,0
21.78,12.78,58.16,24.55,13.6,0,5.5,20.6,12,2016,0,0,0,-2.55,0
26.33,15.22,50.66,27.61,11.4,0,6.2,33.7,12,2016,0,0,0,2,0
26.06,15,52.58,28.61,8,0,5.5,25.7,12,2016,0,0,0,1.73,0
25.56,10.61,41.08,27.56,7,0,5.2,5,12,2016,0,0,0,1.23,0
29.11,4.17,20.45,28.17,7,0,6.2,0,12,2016,0,0,0,4.78,0
22.11,7.78,41.27,24.99,4.5,0,2.5,14.9,12,2016,0,0,0,-2.22,0
27.67,5.5,24.54,27.78,7,0,5.8,0,12,2016,0,0,0,3.34,0
25.89,5.94,30.79,27.56,7,0,5.4,0,12,2016,0,1,0,1.56,0
27.83,3.33,20.92,26.67,5.8,0,6.2,29.8,12,2016,0,1,0,3.5,0
19.5,14.61,74.85,22.28,4.6,0,3.2,25.6,12,2016,0,1,0,-4.83,0
26.44,12.5,42.25,27.17,7.8,0,3.9,0,12,2016,0,1,0,2.11,0
26.06,7.56,34.68,27.39,8.1,0,4.2,0,12,2016,0,1,0,1.73,0
23.83,8.44,39.32,26.78,9.1,0,4.5,0,12,2016,0,1,0,-0.5,0
27.94,5.11,23.38,27.5,10.1,0,6.2,0,12,2016,0,1,0,3.61,0
21.39,12.33,56.35,24.65,11.3,0,5,0,12,2016,0,1,0,-2.94,0
26.5,14.72,48.52,27.78,11.4,0,6.2,23.5,12,2016,0,1,0,2.17,0
23.61,11.83,49.94,26.39,8.9,0,4.2,2,12,2016,0,1,0,-0.72,0
26.06,7.56,31.09,25.92,9.9,0,5.6,0,12,2016,0,1,0,1.73,0
20.33,12.72,62.64,24.17,11.2,0,3.2,14.9,12,2016,0,1,0,-4,0
25.22,10.94,40.98,25.81,8.1,0,5.4,14,12,2016,0,1,0,0.89,0
23.44,11.44,48.68,25.2,9.1,0,4.9,15.9,12,2016,0,1,0,-0.89,0
22.11,13.33,59.91,24.49,11.3,0,4.1,22.1,1,2017,0,1,0,-2.71,0
25.89,11.56,40.69,26.16,7,0,6.2,36.3,1,2017,0,1,0,1.07,0
20.56,16.06,75.9,22.17,5.8,0,4.7,18.4,1,2017,0,0,0,-4.26,0
25.94,13.06,45.69,26.89,5.8,0,6.2,50,1,2017,0,0,0,1.12,0
25.83,10.11,38.4,27.83,9.1,0,6,8,1,2017,0,0,0,1.01,0
27.5,7.06,27.45,26.89,3.5,0,6.2,29.8,1,2017,0,0,0,2.68,0
22.28,10.83,48.64,24.98,9,0,4.7,5,1,2017,0,0,0,-2.54,0
27.06,10.44,35.46,27.17,6.9,0,5.8,22,1,2017,0,0,0,2.24,0
25.17,12.17,46.54,27.44,7,0,5.2,17.1,1,2017,0,0,0,0.35,0
22.94,12.39,54.57,26.5,9,0,4.6,8.2,1,2017,0,0,0,-1.88,0
27.22,8.22,30.28,27,5.8,0,6.2,5,1,2017,0,0,0,2.4,0
17.83,15.39,85.67,19.45,5.7,0,1.5,34.6,1,2017,0,0,0,-6.99,0
25.28,13.39,48.65,27.39,5.8,0,4.3,31.4,1,2017,0,0,0,0.46,0
23.11,13.78,58.46,26.83,6.9,0,3.8,29.8,1,2017,0,0,0,-1.71,0
26.33,10.72,37.64,26.67,6.9,0,5,13.2,1,2017,0,0,0,1.51,0
21.44,12.89,58.76,24.49,6.9,0,4.3,7.4,1,2017,0,0,0,-3.38,0
25.89,9.67,36.22,26.67,5.3,0,6.2,30,1,2017,0,0,0,1.07,0
25.11,11.94,45.41,27.28,5.7,0,4.9,31.5,1,2017,0,0,0,0.29,0
23.78,13.89,55.6,26.89,6.9,0,3.5,19.1,1,2017,0,0,0,-1.04,0
27,12.11,39.7,27.5,5.7,0,5.6,46,1,2017,0,0,0,2.18,0
20.5,14,66.49,23.68,5.8,0,3.1,17.3,1,2017,0,0,0,-4.32,0
25.5,13.11,46.43,27.33,6.8,0,5.3,49.9,1,2017,0,0,0,0.68,0
23.67,14.89,59.22,27.56,9.1,0,4,46.6,1,2017,0,0,0,-1.15,0
25.39,13.56,47.93,26.08,5.8,0,5.6,64.8,1,2017,0,0,0,0.57,0
21.33,13.28,61.21,24.28,11.4,0,4.3,32.6,1,2017,0,1,0,-3.49,0
24.44,11.67,44.91,25.54,11.4,0,5.4,49.9,1,2017,0,1,0,-0.38,0
23.33,12.39,52.28,26.67,11.2,0,5,36.2,1,2017,0,0,0,-1.49,0
22.06,12.78,57.63,24.62,8.1,0,4.4,22.8,1,2017,0,0,0,-2.76,0
26.56,10.28,36.05,26.56,7,0,6.2,30.5,1,2017,0,0,0,1.74,0
19.06,12.78,67.17,23.85,8.9,0,2.5,18.1,1,2017,0,0,0,-5.76,0
26,6.11,28.88,26.72,9.2,0,5.8,0,1,2017,0,0,0,1.18,0
22.89,10.89,48.92,26.72,11.4,0,5.2,16.8,1,2017,0,0,0,-1.93,0
25,10.28,39.5,25.67,9.3,0,5.6,28.1,1,2017,0,0,0,0.18,0
20.22,13.94,67.98,23.48,13.8,0,3.6,55.2,1,2017,0,0,0,-4.6,0
25.06,12.11,44.57,25.82,14.9,0,5.6,50,1,2017,0,0,0,0.24,0
24.5,14.67,54.82,27.39,11.5,0,4.4,21.2,1,2017,0,0,0,-0.32,0
22.67,16.94,70.21,23.88,13.9,0,3.6,64.5,1,2017,0,0,0,-2.15,0
24.67,17.33,63.92,25.7,12.6,0,5,74.4,1,2017,0,0,0,-0.15,0
21.39,12.94,59.29,24.45,11.4,0,5.6,2.4,1,2017,0,0,0,-3.43,0
27.83,8.67,30.21,28.72,14.9,0,6.2,28.1,1,2017,0,0,0,3.01,0
24.83,9.39,39.16,27.5,15.6,0,5.3,41.8,1,2017,0,0,0,0.01,0
27.17,11.06,36.64,27.06,8.2,0,6.2,33.7,1,2017,0,0,0,2.35,0
23.56,10.5,45.01,25.24,11.5,0,3.6,15,1,2017,0,0,0,-1.26,0
27.89,11.06,35.18,28.11,12.8,0,5.8,13.2,1,2017,0,0,0,3.07,0
25.28,10.67,41.77,27.72,13.9,0,5.2,37.7,1,2017,0,0,0,0.46,0
22.33,16.67,70.72,23.63,11.2,0,2.8,69.8,1,2017,0,0,0,-2.49,0
24.94,17.28,62.32,25.94,9.1,0,3.2,79.8,1,2017,0,0,0,0.12,0
21.06,19.11,89.05,19.58,7.5,0,2.5,73.3,1,2017,0,0,0,-3.76,0
23.44,18.83,75.31,24.05,8.1,0,5.4,66.1,1,2017,0,0,0,-1.38,0
24.22,18.5,70.91,25.1,11.4,0,4.4,62,1,2017,0,0,0,-0.6,0
24.33,17.89,67.32,25.33,9.3,0,5.6,44.4,1,2017,0,0,0,-0.49,0
24.22,18.06,69.04,28.11,9.1,0,4.7,35.5,1,2017,0,0,0,-0.6,0
28,16.67,50.12,29.39,11.3,0,6.2,53,1,2017,0,0,0,3.18,0
27.33,12.56,41.84,29.39,10.3,0,5.7,9.9,1,2017,0,0,0,2.51,0
24.94,14.5,55.33,28,7,0,4.8,17.7,1,2017,0,0,0,0.12,0
30.78,7.61,24.49,29.72,7.1,0,6.2,29.9,1,2017,0,0,0,5.96,0
19.94,12.56,63.2,24.18,5.8,0,4.3,28.1,2,2017,0,0,0,-7.26,0
28.22,5.17,24.24,28.39,10.3,0,6,9.3,2,2017,0,0,0,1.02,0
26.39,4.94,26.52,29.11,11.4,0,5.5,16.6,2,2017,0,0,0,-0.81,0
29,3.11,19.13,27.44,10.1,0,6.2,0,2,2017,0,0,0,1.8,0
22.28,11.44,50.95,24.93,11.2,0,5.2,2.2,2,2017,0,0,0,-4.92,0
27.94,8.94,30.47,27.94,10.2,0,6.2,0,2,2017,0,0,0,0.74,0
25.11,9.61,39.36,27.06,13.7,0,5.6,10,2,2017,0,0,0,-2.09,0
23.39,9.11,43.12,26.17,9.1,0,5,0,2,2017,0,0,0,-3.81,0
28.78,5.72,23.45,27.83,5.9,0,6.2,0,2,2017,0,0,0,1.58,0
20.94,12.89,60.57,24.34,3.4,0,2.2,0,2,2017,0,0,0,-6.26,0
27.44,9.33,33.21,28.67,6.9,0,5.3,0,2,2017,0,0,0,0.24,0
26.78,7.39,31.46,28.39,8.1,0,5.8,0,2,2017,0,0,0,-0.42,0
30.06,6,21.99,28.44,5.9,0,6.2,0,2,2017,0,0,0,2.86,0
23.83,9.61,41.51,26.83,8,0,4.1,0,2,2017,0,0,0,-3.37,0
29.44,3.94,19.93,28.44,10.1,0,6,0,2,2017,0,0,0,2.24,0
27,6.28,28.32,28.28,9.1,0,5.5,0,2,2017,0,0,0,-0.2,0
25.22,5.06,29.11,27.44,9,0,5.6,7.5,2,2017,0,0,0,-1.98,0
30.39,0.22,14.54,28.89,5.8,0,6.2,0,2,2017,0,0,0,3.19,0
20.39,10.89,54.48,24.88,4.7,0,4.9,0,2,2017,0,0,0,-6.81,0
28.06,5.67,25.98,28.11,9,0,5.9,0,2,2017,0,0,0,0.86,0
23.28,10.83,50.32,27.56,13.7,0,4.5,39.1,2,2017,0,0,0,-3.92,0
27.67,3.78,21.65,26.83,10.3,0,6.2,0,2,2017,0,0,0,0.47,0
21.61,12.72,58,24.55,11.5,0,5.1,13.3,2,2017,0,0,0,-5.59,0
26.78,10.83,37.13,27.28,11.4,0,6.2,22.9,2,2017,0,0,0,-0.42,0
24.5,15.33,58.67,27.89,12.8,0,4.6,50.9,2,2017,0,0,0,-2.7,0
25.44,9.72,40.16,27.61,11.4,0,5.8,0,2,2017,0,0,0,-1.76,0
28.5,6.89,25.79,27.67,12.9,0,5.3,13.7,2,2017,0,0,0,1.3,0
21.28,9.33,46.94,25.02,11.3,0,3.1,14.9,2,2017,0,0,0,-5.92,0
26.83,7.28,29.07,27.11,16.1,0,5.6,15,2,2017,0,0,0,-0.37,0
24.83,10.06,40.94,27.22,16.1,0,5.1,0,2,2017,0,0,0,-2.37,0
27.33,9.28,32.22,27.17,14.9,0,6.2,0,2,2017,0,0,0,0.13,0
24.94,6.33,32.33,26.61,13.9,0,4.4,0,2,2017,0,0,0,-2.26,0
29.5,6,22.8,28.56,18.3,0,6.2,0,2,2017,0,0,0,2.3,0
27.78,8.5,31.36,29.06,9.1,0,5.4,41.5,2,2017,0,0,0,0.58,0
27.28,10.44,36.79,29.22,6.7,0,4.4,27.4,2,2017,0,0,0,0.08,0
31.39,5.17,19.27,29.83,6.9,0,6.2,47.9,2,2017,0,0,0,4.19,0
23,17.78,72.82,23.87,5.7,0,2.2,32.7,2,2017,0,0,0,-4.2,0
31.11,8.83,27.55,30.94,6.9,0,5.3,10,2,2017,0,0,0,3.91,0
30.28,9.89,30.25,31.89,9.2,0,4.6,6.6,2,2017,0,0,0,3.08,0
33.56,4.5,16.26,31.61,6.9,0,6.2,0,2,2017,0,0,0,6.36,0
27.33,11.61,39.11,30.17,5.8,0,4.8,0,2,2017,0,0,0,0.13,0
32.89,6.94,20.04,31.78,11.4,0,6.2,0,2,2017,0,0,0,5.69,0
31.33,5.83,23,31.78,14.9,0,5.6,0,2,2017,0,0,0,4.13,0
29,8.5,30.36,30.78,16.8,0,5,10.1,2,2017,0,0,0,1.8,0
33.28,3.72,15.65,31.56,9.2,0,5.3,15,2,2017,0,0,0,6.08,0
24.11,13.89,53.21,25.43,5.7,0,4.4,27.8,2,2017,0,0,0,-3.09,0
30.22,8.33,27.11,30.17,11.4,0,5.6,17.1,2,2017,0,0,0,3.02,0
26.78,7,32.15,28.17,13.9,0,5.9,38.6,2,2017,0,0,0,-0.42,0
28.39,2.06,18.36,27.39,12.8,0,6.2,60,2,2017,0,0,0,1.19,0
25,6.89,33.99,26.89,11.4,0,4.7,15,2,2017,0,0,0,-2.2,0
30.61,-0.39,13.91,29.44,15.9,0,6.2,10,2,2017,0,0,0,3.41,0
28.33,2.78,20.15,29.44,17.2,0,5.8,30.6,3,2017,3,0,0,-1.52,0
26.17,4.28,27.04,27.44,9.1,0,5,32.2,3,2017,3,0,0,-3.68,0
30.33,2.61,17.25,29.06,11.3,0,6.2,52.8,3,2017,3,0,0,0.48,0
23.5,13.06,52.72,25.18,5.8,0,5.6,15,3,2017,3,0,0,-6.35,0
30.39,10.56,29.68,30.44,11.3,0,6.2,30,3,2017,3,0,0,0.54,0
28.22,15.83,48.17,31.5,9.1,0,5.7,42.2,3,2017,3,0,0,-1.63,0
30.67,13.17,34.35,30.28,5.8,0,6.2,64.5,3,2017,3,0,0,0.82,0
26.72,19.11,63.92,30.33,9.2,0,4.8,35.5,3,2017,3,0,0,-3.13,0
31.89,16.33,39.61,32.83,8,0,5.6,46.1,3,2017,3,0,0,2.04,0
28.78,18.5,55.16,31.78,9.1,0,5.1,60.5,3,2017,3,0,0,-1.07,0
28.5,18.11,54.35,31.72,9,0,5.4,33.4,3,2017,3,0,0,-1.35,0
31.61,16,39,32.28,11.3,0,6.2,54.9,3,2017,3,0,0,1.76,0
23.5,20.22,81.84,23.54,4.7,0,4.3,65.3,3,2017,3,0,0,-6.35,0
28.22,16.5,50.09,30.28,6.8,0,4.6,61.1,3,2017,3,0,0,-1.63,0
28.5,17.11,51.54,32.22,7,0,5.1,31.6,3,2017,3,0,0,-1.35,0
31.06,17.06,43.19,31.61,6.8,0,5.6,50,3,2017,3,0,0,1.21,0
25.83,17.56,61.32,28.28,9.1,0,5.6,14.9,3,2017,3,0,0,-4.02,0
31.56,15.5,38.12,32.72,9,0,6.2,46.8,3,2017,3,0,0,1.71,0
29.78,9.33,28.47,31.06,11.1,0,6.2,34.7,3,2017,3,0,0,-0.07,0
28.33,12.17,37.18,29.78,5.9,0,6.2,35,3,2017,3,0,0,-1.52,0
32.78,9.5,24.03,31.61,5.3,0,6.2,22.1,3,2017,3,0,0,2.93,0
25.39,16.28,57.44,27.39,4.6,0,5.6,13.3,3,2017,3,1,0,-4.46,0
31.33,16.56,41.47,33.28,6.8,0,6.2,48,3,2017,3,1,0,1.48,0
26.72,17.56,58.31,30,11.5,0,5.3,57,3,2017,3,0,0,-3.13,0
28.67,16.33,47.27,29.11,11.3,0,5.6,55,3,2017,3,0,0,-1.18,0
24.89,17.72,65.78,28.67,16.9,0,6.2,59.9,3,2017,3,0,0,-4.96,0
29.72,15.17,41.44,30.5,16.9,0,6.2,59.9,3,2017,3,0,0,-0.13,0
28.17,14.28,44.77,30,9.1,0,5.8,44.1,3,2017,3,0,0,-1.68,0
28.61,16.28,48.73,31.17,6.9,0,5.6,10.7,3,2017,3,0,0,-1.24,0
31.61,13.33,32.95,31.28,4.8,0,6.2,59.9,3,2017,3,0,0,1.76,0
25.5,18.78,67.07,27.89,5.8,0,5,0.1,3,2017,3,0,0,-4.35,0
32.33,13,31.75,32.61,6.9,0,6.1,35.8,3,2017,3,0,0,2.48,0
30,14.94,45.28,32.33,6.9,0,5.5,35.7,3,2017,3,0,0,0.15,0
33.39,8.94,22.27,31.83,4.8,0,6.2,49.4,3,2017,3,0,0,3.54,0
27.17,19.83,65.43,31.39,5.9,0,5,31.2,3,2017,3,0,0,-2.68,0
32,13.5,33.04,32.44,5.7,0,6.2,43.9,3,2017,3,0,0,2.15,0
29.78,15.78,45.15,31.5,9.1,0,6,41.5,3,2017,3,0,0,-0.07,0
28.78,15.5,45.2,30.83,10.2,0,6.2,46.8,3,2017,3,0,0,-1.07,0
32.17,10.83,27.06,31.5,6.8,0,6.2,52.5,3,2017,3,0,0,2.32,0
24.94,17.11,61.73,25.94,4.8,0,5,27.8,3,2017,3,0,0,-4.91,0
31.72,8.89,25.97,31.61,8,0,6.2,22.3,3,2017,3,0,0,1.87,0
30.72,8.28,27.64,31.56,13.6,0,5.9,11.9,3,2017,3,0,0,0.87,0
32.83,2.94,15.31,30.78,10.2,0,6.2,0,3,2017,3,0,0,2.98,0
29.17,8.89,29.4,30.11,8.9,0,5.9,0,3,2017,3,0,0,-0.68,0
33.67,3.72,15.63,32.39,13.8,0,6.2,0,3,2017,3,0,0,3.82,0
32.5,7.78,22.63,33.22,16,0,6.2,10.3,3,2017,3,0,0,2.65,0
30.39,9.72,28.93,31.28,12.7,0,6,0.1,3,2017,3,0,0,0.54,0
34.06,6.33,18.01,32.44,16.9,0,6.2,0,3,2017,3,0,0,4.21,0
26.33,15.78,52.24,27.5,5.7,0,6.2,0,3,2017,3,0,0,-3.52,0
33.11,9.5,24.73,32.72,12.7,0,6.2,23.9,3,2017,3,0,0,3.26,0
31.28,13.67,38.39,33,13.5,0,6.1,11.1,3,2017,3,1,0,1.43,0
33.56,7.72,20.29,32.11,11.2,0,6.2,33.1,3,2017,3,1,0,3.71,0
27.83,17.17,54.56,30.39,5.9,0,5.6,30.4,3,2017,3,0,0,-2.02,0
33.89,7.56,19.79,32.72,13.5,0,6.2,32.4,3,2017,3,0,0,4.04,0
32.67,8.28,22.56,32.94,13.9,0,6.1,22.3,3,2017,3,0,0,2.82,0
29.94,15.17,42.55,32.28,10.1,0,5.6,8.9,4,2017,3,0,0,-1.07,0
34.72,7.72,19.05,32.94,11.2,0,6.2,33.7,4,2017,3,0,0,3.71,0
25.89,20.78,73.44,28.67,7,0,5,52.5,4,2017,3,0,0,-5.12,0
33.11,13.78,32.9,33.72,6.9,0,6.1,31.3,4,2017,3,0,0,2.1,0
31,16.67,44.86,34,9.1,0,6.2,35.4,4,2017,3,0,0,-0.01,0
34.33,11.28,24.86,33.06,6.8,0,6.2,50,4,2017,3,0,0,3.32,0
29,18.44,53.68,31.28,8,0,5.9,19.6,4,2017,3,0,0,-2.01,0
34.11,14.33,30.65,34.44,6.9,0,5.8,48.3,4,2017,3,0,0,3.1,0
30.89,18.11,48.41,35.17,11.2,0,6.1,39.9,4,2017,3,1,1,-0.12,0
29.78,18.67,52.48,35,5.7,0,5.4,42.2,4,2017,3,0,0,-1.23,0
33.06,17.06,38.52,34.44,11.3,0,5.6,48.3,4,2017,3,0,0,2.05,0
25.67,18.83,66.2,28.17,9.1,0,5.6,44.4,4,2017,3,0,0,-5.34,0
32.39,16.33,39.9,34.39,7,0,6.1,39.2,4,2017,3,0,0,1.38,0
32.22,16.39,40.87,35.11,12.6,0,5.9,29.7,4,2017,3,1,1,1.21,0
34.56,12.11,25.74,33.94,10.2,0,6.2,49.8,4,2017,3,1,0,3.55,0
28.83,20,59.91,32.28,6.9,0,6.2,32.7,4,2017,3,0,0,-2.18,0
34.22,13.17,28.59,33.94,15.8,0,6.2,42.4,4,2017,3,0,0,3.21,0
32.17,16.72,42.08,35.22,10.2,0,5.6,46.9,4,2017,3,0,1,1.16,0
30.5,17.83,48.69,33.22,11.3,0,6,32.2,4,2017,3,0,0,-0.51,0
34.67,12.94,27.04,35.28,11.3,0,6.2,64.2,4,2017,3,0,1,3.66,0
27.78,20.11,63.13,31.22,4.7,0,5,33,4,2017,3,0,0,-3.23,0
34.06,12.22,28.76,34,9.2,0,6.1,31.3,4,2017,3,0,0,3.05,0
32.33,11.44,32.14,33.56,9.3,0,6.2,19.5,4,2017,3,0,0,1.32,0
34.5,2.89,13.77,32.5,5.9,0,6.2,9.9,4,2017,3,0,0,3.49,0
28.06,18.33,57.87,30.61,6.9,0,5,17.5,4,2017,3,0,0,-2.95,0
33.78,7.17,19.99,32.5,9.2,0,6.2,25,4,2017,3,0,0,2.77,0
31.67,13.94,39.2,33.44,10.2,0,6.2,31.7,4,2017,3,1,0,0.66,0
29.67,18.83,54.16,34.44,12.7,0,5.8,19.5,4,2017,3,0,0,-1.34,0
31.06,18,47.61,35.06,9.1,0.12,5.6,64.8,4,2017,3,0,1,0.05,0
26,18.28,62.58,28.06,12.7,0,6.2,64.8,4,2017,3,0,0,-5.01,0
29.61,18.33,53.28,34.89,17,0.39,5.2,35.7,4,2017,3,0,0,-1.4,0
31.28,17.44,45.16,34.94,11.3,0,6.2,33.4,4,2017,3,0,0,0.27,0
34.06,15.17,32.34,34.61,2.3,0,6.2,64.6,4,2017,3,0,0,3.05,0
28.17,19.94,61.33,32.39,10.3,0,5.9,23.3,4,2017,3,0,0,-2.84,0
33.67,16.22,35.83,35.06,9.1,0,6.2,37.8,4,2017,3,0,1,2.66,0
29.78,19.39,54.96,36.06,12.7,0.02,5.9,48.9,4,2017,3,0,1,-1.23,0
28.44,20.5,63.08,34.06,11.3,0,4.4,47.6,4,2017,3,0,0,-2.57,0
31.06,18.72,47.91,33.83,9.5,0,5.5,57.4,4,2017,3,0,0,0.05,0
26.78,20.5,68.56,30,9.2,0,6.2,42.6,4,2017,3,1,0,-4.23,0
33.22,16.67,38.18,35.06,11.4,0,6.2,47.4,4,2017,3,1,1,2.21,0
31.22,15.56,42.29,33.94,9.1,0,6.2,36.3,4,2017,3,0,0,0.21,0
34.67,10.44,23.12,33.94,7,0,6.2,38.2,4,2017,3,0,0,3.66,0
28.5,19,57.37,31.61,9.2,0,5.9,0.1,4,2017,3,0,0,-2.51,0
34.56,12.94,27.31,34.44,8.2,0,6.2,45.4,4,2017,3,0,0,3.55,0
31.78,16.78,42.77,35.89,7,0,5.8,42.8,4,2017,3,0,1,0.77,0
30.61,16.44,43.67,33.56,9,0,6.2,28,4,2017,3,0,0,-0.4,0
34.11,13.22,28.56,34.61,6.9,0,6.2,54.6,4,2017,3,0,0,3.1,0
27.11,22.56,76.31,31.33,6.9,0,5.6,42.8,4,2017,3,0,0,-3.9,0
33.78,14.94,33.89,34.67,11,0,6.2,45.2,4,2017,3,0,0,2.77,0
31.72,16.67,41.52,35,4.7,0,6.1,26.1,4,2017,3,0,0,0.71,0
